state,year,month,period,indicator,percent_complete,percent_pending_investigation,state_name,footnote,footnote_symbol,data_value,predicted_value,date
AK,2019,July,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,43.0,43,2019-07-01
AK,2019,August,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,43.0,43,2019-08-01
AK,2019,September,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,44.0,44,2019-09-01
AK,2019,October,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,49.0,49,2019-10-01
AK,2019,November,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,47.0,47,2019-11-01
AK,2019,December,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,45.0,45,2019-12-01
AK,2020,January,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,43.0,43,2020-01-01
AK,2020,February,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,36.0,36,2020-02-01
AK,2020,March,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,34.0,34,2020-03-01
AK,2020,April,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,34.0,34,2020-04-01
AK,2020,May,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,37.0,37,2020-05-01
AK,2020,June,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,41.0,41,2020-06-01
AK,2020,July,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,39.0,39,2020-07-01
AK,2020,August,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,39.0,39,2020-08-01
AK,2020,September,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,36.0,36,2020-09-01
AK,2020,October,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,27.0,27,2020-10-01
AK,2020,November,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,27.0,27,2020-11-01
AK,2020,December,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,31.0,31,2020-12-01
AK,2021,January,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,34.0,34,2021-01-01
AK,2021,February,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,35.0,35,2021-02-01
AK,2021,March,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,44.0,44,2021-03-01
AK,2021,April,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,49.0,49,2021-04-01
AK,2021,May,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,59.0,59,2021-05-01
AK,2021,June,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,58.0,58,2021-06-01
AK,2021,July,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,58.0,58,2021-07-01
AK,2021,August,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,60.0,60,2021-08-01
AK,2021,September,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,62.0,62,2021-09-01
AK,2021,October,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,67.0,67,2021-10-01
AK,2021,November,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,71.0,71,2021-11-01
AK,2021,December,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,66.0,66,2021-12-01
AK,2022,January,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,64.0,64,2022-01-01
AK,2022,February,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,64.0,64,2022-02-01
AK,2022,March,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,62.0,62,2022-03-01
AK,2022,April,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,59.0,59,2022-04-01
AK,2022,May,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,48.0,48,2022-05-01
AK,2022,June,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,47.0,47,2022-06-01
AK,2022,July,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,48.0,48,2022-07-01
AK,2022,August,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,49.0,49,2022-08-01
AK,2022,September,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,49.0,49,2022-09-01
AK,2022,October,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,45.0,45,2022-10-01
AK,2022,November,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,40.0,40,2022-11-01
AK,2022,December,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,40.0,40,2022-12-01
AK,2023,January,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,39.0,39,2023-01-01
AK,2023,February,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,40.0,40,2023-02-01
AK,2023,March,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,33.0,33,2023-03-01
AK,2023,April,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,31.0,31,2023-04-01
AK,2023,May,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,29.0,29,2023-05-01
AK,2023,June,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,26.0,26,2023-06-01
AK,2023,July,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,25.0,25,2023-07-01
AK,2023,August,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,20.0,20,2023-08-01
AK,2023,September,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,19.0,19,2023-09-01
AK,2023,October,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,18.0,18,2023-10-01
AK,2023,November,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,17.0,17,2023-11-01
AK,2023,December,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,16.0,16,2023-12-01
AK,2024,January,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.,*,14.0,14,2024-01-01
AK,2024,February,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.,*,13.0,13,2024-02-01
AK,2024,March,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.,*,12.0,12,2024-03-01
AK,2024,April,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.,*,10.0,10,2024-04-01
AK,2024,May,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,,2024-05-01
AK,2024,June,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,,2024-06-01
AK,2024,July,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,,2024-07-01
AK,2024,August,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,,2024-08-01
AK,2024,September,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,,2024-09-01
AK,2024,October,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,,2024-10-01
AK,2024,November,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,,2024-11-01
AK,2024,December,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,,2024-12-01
AK,2025,January,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,,2025-01-01
AK,2025,February,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,,2025-02-01
AK,2025,March,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,,2025-03-01
AK,2025,April,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,,2025-04-01
AK,2025,May,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,,2025-05-01
AK,2025,June,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,,2025-06-01
AK,2025,July,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,,2025-07-01
AK,2025,August,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,,2025-08-01
AK,2025,September,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,,2025-09-01
AK,2025,October,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,,2025-10-01
AK,2015,January,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2015-01-01
AK,2015,February,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2015-02-01
AK,2015,March,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2015-03-01
AK,2015,April,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2015-04-01
AK,2015,May,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2015-05-01
AK,2015,June,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2015-06-01
AK,2015,July,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2015-07-01
AK,2015,August,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2015-08-01
AK,2015,September,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2015-09-01
AK,2015,October,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,10.0,10,2015-10-01
AK,2015,November,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,10.0,10,2015-11-01
AK,2015,December,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2015-12-01
AK,2016,January,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,13.0,13,2016-01-01
AK,2016,February,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,15.0,15,2016-02-01
AK,2016,March,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,16.0,16,2016-03-01
AK,2016,April,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,18.0,18,2016-04-01
