state,year,month,period,indicator,percent_complete,percent_pending_investigation,state_name,footnote,footnote_symbol,data_value,predicted_value
AK,2021,October,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,67,67
AK,2021,November,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,71,71
AK,2021,December,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,66,66
AK,2022,January,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,64,64
AK,2022,February,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,64,64
AK,2022,March,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,62,62
AK,2022,April,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,59,59
AK,2022,May,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,48,48
AK,2022,June,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,47,47
AK,2022,July,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,48,48
AK,2022,August,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,49,49
AK,2022,September,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,49,49
AK,2022,October,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,45,45
AK,2022,November,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,40,40
AK,2022,December,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,40,40
AK,2023,January,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,39,39
AK,2023,February,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,40,40
AK,2023,March,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,33,33
AK,2023,April,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,31,31
AK,2023,May,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,29,29
AK,2023,June,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,26,26
AK,2023,July,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,25,25
AK,2023,August,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,20,20
AK,2023,September,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,19,19
AK,2023,October,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,18,18
AK,2023,November,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,17,17
AK,2023,December,12 month-ending,Heroin (T40.1),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,16,16
AK,2024,January,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.,*,14,14
AK,2024,February,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.,*,13,13
AK,2024,March,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.,*,12,12
AK,2024,April,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.,*,10,10
AK,2024,May,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,
AK,2024,June,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,
AK,2024,July,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,
AK,2024,August,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,
AK,2024,September,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,
AK,2024,October,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,
AK,2024,November,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,
AK,2024,December,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,
AK,2025,January,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,
AK,2025,February,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,
AK,2025,March,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,
AK,2025,April,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,
AK,2025,May,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,
AK,2025,June,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,
AK,2025,July,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,
AK,2025,August,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,
AK,2025,September,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,
AK,2025,October,12 month-ending,Heroin (T40.1),100,0,Alaska,Underreported due to incomplete data.  Data suppressed (<10).,*,,
AK,2015,January,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,
AK,2015,February,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,
AK,2015,March,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,
AK,2015,April,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,
AK,2015,May,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,
AK,2015,June,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,
AK,2015,July,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,
AK,2015,August,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,
AK,2015,September,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,
AK,2015,October,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,10,10
AK,2015,November,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,10,10
AK,2015,December,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,
AK,2016,January,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,13,13
AK,2016,February,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,15,15
AK,2016,March,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,16,16
AK,2016,April,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,18,18
AK,2016,May,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,17,17
AK,2016,June,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,20,20
AK,2016,July,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,21,21
AK,2016,August,12 month-ending,Methadone (T40.3),100,0.023386342,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,19,19
AK,2016,September,12 month-ending,Methadone (T40.3),100,0.046992481,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,17,17
AK,2016,October,12 month-ending,Methadone (T40.3),100,0.069913773,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,15,16
AK,2016,November,12 month-ending,Methadone (T40.3),100,0.069946374,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,15,16
AK,2016,December,12 month-ending,Methadone (T40.3),100,0.068886338,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,14,15
AK,2017,January,12 month-ending,Methadone (T40.3),100,0.068587106,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,11,12
AK,2017,February,12 month-ending,Methadone (T40.3),100,0.069013112,Alaska,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,,10
AK,2017,March,12 month-ending,Methadone (T40.3),100,0.068823125,Alaska,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,,10
AK,2017,April,12 month-ending,Methadone (T40.3),100,0.069364162,Alaska,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,,
AK,2017,May,12 month-ending,Methadone (T40.3),100,0.070142623,Alaska,Numbers may differ from published reports using final data. See Technical Notes.,**,10,11
AK,2017,June,12 month-ending,Methadone (T40.3),100,0.070159027,Alaska,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,,
AK,2017,July,12 month-ending,Methadone (T40.3),100,0.07082153,Alaska,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,,
AK,2017,August,12 month-ending,Methadone (T40.3),100,0.047236656,Alaska,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,,
AK,2017,September,12 month-ending,Methadone (T40.3),100,0.023261224,Alaska,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,,
AK,2017,October,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,,
AK,2017,November,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,,
AK,2017,December,12 month-ending,Methadone (T40.3),100,0,Alaska,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,,
